[ 2017-02-28T01:04:10+08:00 ] /robots.txt | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.015625s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:12+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | SQL: SELECT `title` FROM `pay_newlist` WHERE id=134 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | SQL: SELECT `content` FROM `pay_newlist` WHERE id=134 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | SQL: SELECT `zt` FROM `pay_newlist` WHERE id=134 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | SQL: SELECT `datetime` FROM `pay_newlist` WHERE id=134 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | NOTIC: [8] Undefined variable: type IndexAction.class.php 第 184 行.
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_end ] --START--
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:13+08:00 ] /User_Index_sjtggshow_newsid_134.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.015625s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:14+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | SQL: SELECT `title` FROM `pay_newlist` WHERE id=133 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | SQL: SELECT `content` FROM `pay_newlist` WHERE id=133 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | SQL: SELECT `zt` FROM `pay_newlist` WHERE id=133 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | SQL: SELECT `datetime` FROM `pay_newlist` WHERE id=133 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | NOTIC: [8] Undefined variable: type IndexAction.class.php 第 184 行.
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_end ] --START--
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:15+08:00 ] /User_Index_sjtggshow_newsid_133.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.015625s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:16+08:00 ] /User_Index_sjtggshow_newsid_131.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | SQL: SELECT `title` FROM `pay_newlist` WHERE id=131 LIMIT 1   [ RunTime:0.015625s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | SQL: SELECT `content` FROM `pay_newlist` WHERE id=131 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | SQL: SELECT `zt` FROM `pay_newlist` WHERE id=131 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | SQL: SELECT `datetime` FROM `pay_newlist` WHERE id=131 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | NOTIC: [8] Undefined variable: type IndexAction.class.php 第 184 行.
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_end ] --START--
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:17+08:00 ] /User_Index_sjtggshow_newsid_131.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.015625s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:18+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ route_check ] --START--
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.015625s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.015625s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | SQL: SHOW COLUMNS FROM `pay_dldate` [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_dldate` WHERE UserID=360 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | SQL: SELECT * FROM `pay_dldate` WHERE UserID=360 ORDER BY dldate desc LIMIT 0,20   [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_template ] --START--
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-28T05:43:20+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
